date,location,product_type,current_inventory,demand_rate,lead_time,order_cost,unit_cost,quantity_sold,sales_price,promotion,promotional_sales_price,total_sales
2020-04-01,Italy,Beer Fridge,68,0.4116458357480101,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-01,Portugal,1000mm BBQ,141,0.3805200923855593,40,57000.0,3080.0,1,4004.0,1,3203.2000000000003,3203.2000000000003
2020-04-01,Portugal,600mm BBQ,259,0.3784386003248284,40,33750.0,2020.0,2,2626.0,0,2626.0,5252.0
2020-04-01,Portugal,Gas Rob (2 Burners),44,0.4310607887798764,30,22400.0,800.0,1,1040.0,1,832.0,832.0
2020-04-01,Portugal,Beer Fridge,767,0.4194175463212026,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-01,UK,1000mm BBQ,8,0.3912903869885729,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-01,UK,600mm BBQ,158,0.412140286283384,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-01,UK,Gas Rob (2 Burners),199,0.4327233872533636,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-01,UK,Beer Fridge,955,0.356570046783979,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-02,Germany,1000mm BBQ,42,0.3962858736816736,40,57000.0,3080.0,1,4004.0,1,3203.2000000000003,3203.2000000000003
2020-04-02,Germany,600mm BBQ,408,0.386843708070229,40,33750.0,2020.0,2,2626.0,0,2626.0,5252.0
2020-04-02,Germany,Gas Rob (2 Burners),272,0.3632376071673845,30,22400.0,800.0,0,1040.0,0,1040.0,0.0
2020-04-02,Germany,Beer Fridge,97,0.4241655862609743,60,37000.0,2310.0,1,3003.0,1,2402.4,2402.4
2020-04-02,Spain,1000mm BBQ,314,0.4412936154949566,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-02,Spain,600mm BBQ,539,0.4086983112633978,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-02,Spain,Gas Rob (2 Burners),599,0.4183566642372744,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-02,Spain,Beer Fridge,49,0.3675527706082178,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-02,France,1000mm BBQ,669,0.3899499350590268,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-02,France,600mm BBQ,786,0.449010092208259,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-02,France,Gas Rob (2 Burners),230,0.399004563652625,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-02,France,Beer Fridge,417,0.3727445413701558,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-02,Italy,1000mm BBQ,668,0.4314738199774753,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-02,Italy,600mm BBQ,376,0.4566216696397819,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-02,Italy,Gas Rob (2 Burners),674,0.3766953809174633,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-02,Italy,Beer Fridge,319,0.3518613195648255,60,37000.0,2310.0,1,3003.0,1,2402.4,2402.4
2020-04-02,Portugal,1000mm BBQ,708,0.3976644227676159,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-02,Portugal,600mm BBQ,905,0.3767716753067886,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-02,Portugal,Gas Rob (2 Burners),593,0.3826142411991934,30,22400.0,800.0,0,1040.0,0,1040.0,0.0
2020-04-02,Portugal,Beer Fridge,445,0.3494851869612402,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-02,UK,1000mm BBQ,1,0.383994146856412,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-02,UK,600mm BBQ,82,0.3977337912724239,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-02,UK,Gas Rob (2 Burners),121,0.3942547744778784,30,22400.0,800.0,0,1040.0,0,1040.0,0.0
2020-04-02,UK,Beer Fridge,688,0.4313408252927261,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-03,Germany,1000mm BBQ,274,0.4265296492107832,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-03,Germany,600mm BBQ,92,0.3938198862638858,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-03,Germany,Gas Rob (2 Burners),867,0.4748972856880736,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-03,Germany,Beer Fridge,124,0.3877604215645309,60,37000.0,2310.0,1,3003.0,1,2402.4,2402.4
2020-04-03,Spain,1000mm BBQ,838,0.3983329398875023,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-03,Spain,600mm BBQ,284,0.3504691689683202,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-03,Spain,Gas Rob (2 Burners),870,0.3443891446967711,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-03,Spain,Beer Fridge,741,0.3105715856403747,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-03,France,1000mm BBQ,919,0.3967395282460373,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-03,France,600mm BBQ,331,0.3778914346829901,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-03,France,Gas Rob (2 Burners),390,0.444443927439724,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-03,France,Beer Fridge,398,0.363050641403657,60,37000.0,2310.0,0,3003.0,1,2402.4,0.0
2020-04-03,Italy,1000mm BBQ,241,0.4047452761234536,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-03,Italy,600mm BBQ,219,0.4257752690830158,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-03,Italy,Gas Rob (2 Burners),887,0.4325366408472784,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-03,Italy,Beer Fridge,543,0.4088135195815035,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-03,Portugal,1000mm BBQ,621,0.3580869216354753,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-03,Portugal,600mm BBQ,229,0.4059119010584551,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-03,Portugal,Gas Rob (2 Burners),123,0.3818303899010839,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-03,Portugal,Beer Fridge,388,0.4085542569877332,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-03,UK,1000mm BBQ,426,0.4122258546225181,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-03,UK,600mm BBQ,751,0.390641959103835,40,33750.0,2020.0,1,2626.0,1,2100.8,2100.8
2020-04-03,UK,Gas Rob (2 Burners),396,0.4870904583215513,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-03,UK,Beer Fridge,450,0.3954572766847523,60,37000.0,2310.0,1,3003.0,1,2402.4,2402.4
2020-04-04,Germany,1000mm BBQ,0,0.4197483941160803,40,57000.0,3080.0,1,4004.0,1,3203.2000000000003,3203.2000000000003
2020-04-04,Germany,600mm BBQ,480,0.3821711696406711,40,33750.0,2020.0,2,2626.0,0,2626.0,5252.0
2020-04-04,Germany,Gas Rob (2 Burners),535,0.373510372445522,30,22400.0,800.0,1,1040.0,1,832.0,832.0
2020-04-04,Germany,Beer Fridge,959,0.3154651715896266,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-04,Spain,1000mm BBQ,461,0.4212300275590374,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-04,Spain,600mm BBQ,316,0.4524787992691121,40,33750.0,2020.0,1,2626.0,1,2100.8,2100.8
2020-04-04,Spain,Gas Rob (2 Burners),901,0.3506982436404369,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-04,Spain,Beer Fridge,964,0.3640273560232013,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-04,France,1000mm BBQ,901,0.4255915091091025,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-04,France,600mm BBQ,846,0.3500679735812435,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-04,France,Gas Rob (2 Burners),470,0.3724745366627309,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-04,France,Beer Fridge,185,0.3737968166098394,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-04,Italy,1000mm BBQ,175,0.3912068241144167,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-04,Italy,600mm BBQ,726,0.4102632667382925,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-04,Italy,Gas Rob (2 Burners),395,0.3491140278922061,30,22400.0,800.0,1,1040.0,1,832.0,832.0
2020-04-04,Italy,Beer Fridge,988,0.3739313583166844,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-04,Portugal,1000mm BBQ,128,0.4311350181472077,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-04,Portugal,600mm BBQ,915,0.4510135688690941,40,33750.0,2020.0,2,2626.0,1,2100.8,4201.6
2020-04-04,Portugal,Gas Rob (2 Burners),756,0.3508019338875784,30,22400.0,800.0,0,1040.0,0,1040.0,0.0
2020-04-04,Portugal,Beer Fridge,474,0.3191715395718092,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-04,UK,1000mm BBQ,729,0.4458726256465508,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-04,UK,600mm BBQ,411,0.3830954711688528,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-04,UK,Gas Rob (2 Burners),936,0.344119513570576,30,22400.0,800.0,1,1040.0,1,832.0,832.0
2020-04-04,UK,Beer Fridge,911,0.4566411849589,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-05,Germany,1000mm BBQ,678,0.3510422618423896,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-05,Germany,600mm BBQ,26,0.4302151303293127,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-05,Germany,Gas Rob (2 Burners),101,0.430373946582157,30,22400.0,800.0,1,1040.0,1,832.0,832.0
2020-04-05,Germany,Beer Fridge,153,0.4076861851480707,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-05,Spain,1000mm BBQ,807,0.4276669518158966,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-05,Spain,600mm BBQ,583,0.3987326271924634,40,33750.0,2020.0,2,2626.0,0,2626.0,5252.0
2020-04-05,Spain,Gas Rob (2 Burners),149,0.3392432821755993,30,22400.0,800.0,1,1040.0,1,832.0,832.0
2020-04-05,Spain,Beer Fridge,660,0.3715008722867939,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-05,France,1000mm BBQ,758,0.3930207964266954,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-05,France,600mm BBQ,529,0.3662129699526661,40,33750.0,2020.0,1,2626.0,1,2100.8,2100.8
2020-04-05,France,Gas Rob (2 Burners),607,0.3732244982851868,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-05,France,Beer Fridge,203,0.4087277075935382,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-05,Italy,1000mm BBQ,440,0.4001228232182018,40,57000.0,3080.0,1,4004.0,1,3203.2000000000003,3203.2000000000003
2020-04-05,Italy,600mm BBQ,743,0.4379478980387919,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-05,Italy,Gas Rob (2 Burners),551,0.3772085549060358,30,22400.0,800.0,1,1040.0,1,832.0,832.0
2020-04-05,Italy,Beer Fridge,884,0.4241107910843539,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-05,Portugal,1000mm BBQ,728,0.3669606248513793,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-05,Portugal,600mm BBQ,204,0.3889926947448223,40,33750.0,2020.0,1,2626.0,1,2100.8,2100.8
2020-04-05,Portugal,Gas Rob (2 Burners),8,0.4452531862305438,30,22400.0,800.0,0,1040.0,0,1040.0,0.0
2020-04-05,Portugal,Beer Fridge,15,0.3723015619021529,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-05,UK,1000mm BBQ,331,0.428984276212349,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-05,UK,600mm BBQ,743,0.3401894495784545,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-05,UK,Gas Rob (2 Burners),998,0.4362492939343716,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-05,UK,Beer Fridge,885,0.3847633031113397,60,37000.0,2310.0,0,3003.0,1,2402.4,0.0
2020-04-06,Germany,1000mm BBQ,718,0.3551606385403549,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-06,Germany,600mm BBQ,631,0.3295463155068249,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-06,Germany,Gas Rob (2 Burners),939,0.3870253979341319,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-06,Germany,Beer Fridge,231,0.3258567897785374,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-06,Spain,1000mm BBQ,856,0.3914553833546463,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-06,Spain,600mm BBQ,208,0.3924153954405264,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-06,Spain,Gas Rob (2 Burners),251,0.4205771061533789,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-06,Spain,Beer Fridge,561,0.4447391348322597,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-06,France,1000mm BBQ,716,0.3792264057567957,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-06,France,600mm BBQ,17,0.3933525753948909,40,33750.0,2020.0,1,2626.0,1,2100.8,2100.8
2020-04-06,France,Gas Rob (2 Burners),224,0.3572451970385157,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-06,France,Beer Fridge,442,0.3853526914920602,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-06,Italy,1000mm BBQ,49,0.4398831859711967,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-06,Italy,600mm BBQ,285,0.417561564827525,40,33750.0,2020.0,2,2626.0,0,2626.0,5252.0
2020-04-06,Italy,Gas Rob (2 Burners),515,0.4189134245860383,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-06,Italy,Beer Fridge,865,0.3980196099072141,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-06,Portugal,1000mm BBQ,234,0.3174968634210232,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-06,Portugal,600mm BBQ,820,0.4051302775133286,40,33750.0,2020.0,1,2626.0,1,2100.8,2100.8
2020-04-06,Portugal,Gas Rob (2 Burners),913,0.3974025232340031,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-06,Portugal,Beer Fridge,119,0.4423638097647958,60,37000.0,2310.0,1,3003.0,1,2402.4,2402.4
2020-04-06,UK,1000mm BBQ,310,0.4321524195162715,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-06,UK,600mm BBQ,987,0.3965052632567979,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-06,UK,Gas Rob (2 Burners),575,0.41397649353036,30,22400.0,800.0,0,1040.0,0,1040.0,0.0
2020-04-06,UK,Beer Fridge,535,0.3742770124876265,60,37000.0,2310.0,0,3003.0,1,2402.4,0.0
2020-04-07,Germany,1000mm BBQ,871,0.3878364350880386,40,57000.0,3080.0,1,4004.0,1,3203.2000000000003,3203.2000000000003
2020-04-07,Germany,600mm BBQ,812,0.386643121960383,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-07,Germany,Gas Rob (2 Burners),359,0.4326480023463726,30,22400.0,800.0,0,1040.0,0,1040.0,0.0
2020-04-07,Germany,Beer Fridge,50,0.3867623932478776,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-07,Spain,1000mm BBQ,243,0.4989167805621258,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-07,Spain,600mm BBQ,901,0.3478803071667518,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-07,Spain,Gas Rob (2 Burners),53,0.4326099681165661,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-07,Spain,Beer Fridge,298,0.3368489322901025,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-07,France,1000mm BBQ,136,0.3759830630215931,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-07,France,600mm BBQ,765,0.3761013395034847,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-07,France,Gas Rob (2 Burners),105,0.3899094019938494,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-07,France,Beer Fridge,396,0.4398757119068331,60,37000.0,2310.0,0,3003.0,1,2402.4,0.0
2020-04-07,Italy,1000mm BBQ,526,0.421659405777708,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-07,Italy,600mm BBQ,139,0.3977288395524199,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-07,Italy,Gas Rob (2 Burners),160,0.401052468474785,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-07,Italy,Beer Fridge,56,0.4291661017330315,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-07,Portugal,1000mm BBQ,42,0.4253968053240536,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-07,Portugal,600mm BBQ,518,0.3566658657310684,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-07,Portugal,Gas Rob (2 Burners),125,0.3955443462928026,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-07,Portugal,Beer Fridge,51,0.3275551212471465,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-07,UK,1000mm BBQ,903,0.4422434900263308,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-07,UK,600mm BBQ,535,0.4165474725731866,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-07,UK,Gas Rob (2 Burners),228,0.3670099320299991,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-07,UK,Beer Fridge,456,0.445547752588774,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-08,Germany,1000mm BBQ,34,0.4321805288654207,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-08,Germany,600mm BBQ,441,0.4127219228266204,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-08,Germany,Gas Rob (2 Burners),173,0.3856241191862568,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-08,Germany,Beer Fridge,944,0.4135902449990121,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-08,Spain,1000mm BBQ,315,0.3848152382007214,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-08,Spain,600mm BBQ,823,0.4191330140936237,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-08,Spain,Gas Rob (2 Burners),160,0.3584538263937574,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-08,Spain,Beer Fridge,653,0.4360884472258444,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-08,France,1000mm BBQ,473,0.3832407277327797,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-08,France,600mm BBQ,557,0.3742568127275845,40,33750.0,2020.0,2,2626.0,1,2100.8,4201.6
2020-04-08,France,Gas Rob (2 Burners),442,0.3868469527715204,30,22400.0,800.0,0,1040.0,1,832.0,0.0
2020-04-08,France,Beer Fridge,815,0.3953466631161457,60,37000.0,2310.0,0,3003.0,1,2402.4,0.0
2020-04-08,Italy,1000mm BBQ,869,0.3134756881895434,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-08,Italy,600mm BBQ,692,0.3804958566119196,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-08,Italy,Gas Rob (2 Burners),975,0.3585521083145286,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-08,Italy,Beer Fridge,775,0.4112354133744202,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-08,Portugal,1000mm BBQ,22,0.3445053668578253,40,57000.0,3080.0,0,4004.0,0,4004.0,0.0
2020-04-08,Portugal,600mm BBQ,384,0.2612590994746335,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-08,Portugal,Gas Rob (2 Burners),253,0.4147161888758833,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-08,Portugal,Beer Fridge,692,0.3177490092662919,60,37000.0,2310.0,0,3003.0,1,2402.4,0.0
2020-04-08,UK,1000mm BBQ,958,0.3799219769823549,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-08,UK,600mm BBQ,495,0.4271036981941039,40,33750.0,2020.0,2,2626.0,1,2100.8,4201.6
2020-04-08,UK,Gas Rob (2 Burners),377,0.4293554832919746,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-08,UK,Beer Fridge,59,0.4156388003969347,60,37000.0,2310.0,1,3003.0,1,2402.4,2402.4
2020-04-09,Germany,1000mm BBQ,12,0.3649438225788539,40,57000.0,3080.0,1,4004.0,1,3203.2000000000003,3203.2000000000003
2020-04-09,Germany,600mm BBQ,623,0.4513134599129956,40,33750.0,2020.0,1,2626.0,1,2100.8,2100.8
2020-04-09,Germany,Gas Rob (2 Burners),994,0.4386174142918037,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-09,Germany,Beer Fridge,965,0.3910758190073881,60,37000.0,2310.0,1,3003.0,1,2402.4,2402.4
2020-04-09,Spain,1000mm BBQ,69,0.3771429532526807,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-09,Spain,600mm BBQ,3,0.3362904938080904,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-09,Spain,Gas Rob (2 Burners),661,0.3804201636636501,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-09,Spain,Beer Fridge,148,0.4263990342828524,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-09,France,1000mm BBQ,841,0.3899029423053241,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-09,France,600mm BBQ,263,0.3823794626234607,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-09,France,Gas Rob (2 Burners),66,0.3941408299700091,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-09,France,Beer Fridge,942,0.3244442068592085,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-09,Italy,1000mm BBQ,397,0.4118526133309939,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-09,Italy,600mm BBQ,543,0.3196946078939947,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-09,Italy,Gas Rob (2 Burners),907,0.4417373756793952,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-09,Italy,Beer Fridge,968,0.3688575839803988,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-09,Portugal,1000mm BBQ,396,0.4020083843400684,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-09,Portugal,600mm BBQ,827,0.3701584715351546,40,33750.0,2020.0,2,2626.0,1,2100.8,4201.6
2020-04-09,Portugal,Gas Rob (2 Burners),661,0.3578643379824593,30,22400.0,800.0,1,1040.0,0,1040.0,1040.0
2020-04-09,Portugal,Beer Fridge,365,0.3223087862078476,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-09,UK,1000mm BBQ,884,0.4319731522770907,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-09,UK,600mm BBQ,706,0.3159279735167463,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-09,UK,Gas Rob (2 Burners),512,0.4075272532461377,30,22400.0,800.0,2,1040.0,1,832.0,1664.0
2020-04-09,UK,Beer Fridge,777,0.3950193563210649,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-10,Germany,1000mm BBQ,808,0.4132416886274802,40,57000.0,3080.0,0,4004.0,1,3203.2000000000003,0.0
2020-04-10,Germany,600mm BBQ,698,0.3608737706961405,40,33750.0,2020.0,2,2626.0,1,2100.8,4201.6
2020-04-10,Germany,Gas Rob (2 Burners),494,0.4710005822108405,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-10,Germany,Beer Fridge,749,0.4385862007051089,60,37000.0,2310.0,1,3003.0,0,3003.0,3003.0
2020-04-10,Spain,1000mm BBQ,855,0.368455763399758,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-10,Spain,600mm BBQ,113,0.3580220474010386,40,33750.0,2020.0,2,2626.0,0,2626.0,5252.0
2020-04-10,Spain,Gas Rob (2 Burners),143,0.4156745379730439,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-10,Spain,Beer Fridge,929,0.409201504813183,60,37000.0,2310.0,2,3003.0,1,2402.4,4804.8
2020-04-10,France,1000mm BBQ,620,0.3689266576548547,40,57000.0,3080.0,1,4004.0,0,4004.0,4004.0
2020-04-10,France,600mm BBQ,767,0.4022453618470945,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-10,France,Gas Rob (2 Burners),879,0.3785047792743134,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-10,France,Beer Fridge,217,0.4299360592734122,60,37000.0,2310.0,2,3003.0,0,3003.0,6006.0
2020-04-10,Italy,1000mm BBQ,251,0.3908638631426426,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-10,Italy,600mm BBQ,310,0.3266434024836255,40,33750.0,2020.0,0,2626.0,1,2100.8,0.0
2020-04-10,Italy,Gas Rob (2 Burners),525,0.4888734914146819,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-10,Italy,Beer Fridge,552,0.3700520563308676,60,37000.0,2310.0,0,3003.0,0,3003.0,0.0
2020-04-10,Portugal,1000mm BBQ,706,0.4561161975661318,40,57000.0,3080.0,2,4004.0,0,4004.0,8008.0
2020-04-10,Portugal,600mm BBQ,857,0.5038877985601525,40,33750.0,2020.0,0,2626.0,0,2626.0,0.0
2020-04-10,Portugal,Gas Rob (2 Burners),140,0.3650154182445934,30,22400.0,800.0,2,1040.0,0,1040.0,2080.0
2020-04-10,Portugal,Beer Fridge,19,0.3427362397885139,60,37000.0,2310.0,0,3003.0,1,2402.4,0.0
2020-04-10,UK,1000mm BBQ,12,0.3714717053685008,40,57000.0,3080.0,2,4004.0,1,3203.2000000000003,6406.400000000001
2020-04-10,UK,600mm BBQ,53,0.3885373757547258,40,33750.0,2020.0,1,2626.0,0,2626.0,2626.0
2020-04-10,UK,Gas Rob (2 Burners),93,0.4084952866567475,30,22400.0,800.0,0,1040.0,1,832.0,0.0
